posted_date,occurrence_date,time,city,state,shape,duration,summary
4/19/18,4/13/18,21:18,Grove City,PA,Triangle,20 seconds,Strange shadowy and Transparent triangular/boomerang shaped object steadily moving across the sky.
4/19/18,4/13/18,01:30,Great Barrington,MA,Circle,>30 minutes,UFO on Simon's Rock campus.
4/19/18,4/12/18,21:00,San Diego,CA,Sphere,20 minutes,4/12/18 a cluster of yellow balls turned into single balls and lasting around 20 minutes.
4/19/18,3/20/18,18:30,Mt. Vernon,IN,Cylinder,4 seconds,Man reported he saw an emerald green cylinder for about 4 secs. while driving to work.
4/19/18,1/15/76,20:00,Imperial,NE,Cone,2 minutes,UFO parked on trail road at night.
4/13/18,4/12/18,20:35,Spokane Valley,WA,Circle,20 minutes +,Brilliant white orb hovering in western sky over Spokane.
4/13/18,4/12/18,20:20,San Diego,CA,Formation,30 minutes,Bright Lights in different formations across the night sky over San Diego.
4/13/18,4/11/18,12:05,Irvine,KY,Cross,30 minutes,Like nothing I have ever saw before. I can’t explain what I saw.
4/13/18,4/10/18,23:00,North East,MD,Diamond,10 minutes,Large soft diamond shaped light in sky emitting a prismed light.
4/13/18,4/10/18,20:30,North Haven,CT,Formation,5 minutes,12 amber lights in formation.
4/13/18,4/9/18,19:14,Fountain,CO,Other,5 minutes,Strange craft hovering in fountain.
4/13/18,4/8/18,22:00,Santa Rosa,CA,Chevron,5-8 seconds,Fast moving chevron shape.
4/13/18,4/8/18,01:30,Fort Collins,CO,Sphere,5 minutes,A small white sphere that could descend to ground level in seconds where at which time it would begin to glow red and not white.
4/13/18,4/7/18,13:00,Kansas City,MO,Diamond,20 seconds,((HOAX??)) i saw the diamond like space craft it was getting closer and closer and then it just went up and left earth.
4/13/18,4/7/18,11:00,Florence/Apache Jct. (between),AZ,Cigar,1 minute,Two grey objects disappeared suddently.
4/13/18,4/7/18,01:00,Allegan,MI,Triangle,15 seconds,Triangular light formation moved across sky very fast with no sound. 2 people saw it without pointing out to each other.
4/13/18,4/6/18,20:34,Ocoee,FL,Light,15 seconds,Bright light that disappeared.
4/13/18,4/6/18,19:15,South Kingstown,RI,Light,10 seconds,Star like object gives sudden bright flash.
4/13/18,4/6/18,13:00,Chesapeake,VA,Cigar,1 minute,Cigar shaped object hovering in sky.
4/13/18,4/6/18,00:20,Florence,AZ,Fireball,1-2 minutes,Orange ball of fire floating across the sky.
4/13/18,4/4/18,18:44,Madison,NC,Other,1-2 seconds,Mirror like crescent that disappeared.
4/13/18,4/4/18,13:00,Blythe,CA,Light,12 seconds,Video of ball of light in the sky with saucer shaped haze around it.
4/13/18,3/31/18,20:56,Bristol,TN,Unknown,20 minutes,Large object hovering in the sky.
4/13/18,3/5/18,17:30,Kline,SC,Circle,1 minutes,Shiny object passes commercial airline like sitting still.
4/13/18,8/12/08,22:30,Sacramento,CA,Disk,3-4 minutes,They flew over Sacramento City College before I viewed them and traveled north.
4/13/18,12/31/02,20:30,Dallas,TX,Chevron,5 min or 1 hr inc after-e,Large UFO with four red lights appears to do something inexplicable to the power grid in Dallas.
4/13/18,9/15/01,20:30,Blackwood,NJ,Disk,20 seconds,This site occured after a violent 45 minute thunderstorm and rain.
4/5/18,3/31/18,23:30,Simpsonville,SC,Unknown,30-45 seconds,Two very bright orange objects moving at an extremely high speed across the sky.
4/5/18,3/31/18,18:40,Northampton,MA,Triangle,3 minutes,Triangular-shaped ufo following Connecticut River up stream.
4/5/18,3/28/18,22:15,Merritt,NC,Fireball,5-6 seconds,Blue circular surrounded by orange and red with 4 bluish fragments mid sky falling to horizon.
4/5/18,3/26/18,20:10,Sonoma,CA,Formation,3 minutes,20 orange spots of light.
4/5/18,3/14/18,12:00,Augusta,GA,Unknown,17 days,Ball Of Fire.
4/5/18,6/16/14,03:00,Fincastle,VA,Rectangle,~2 seconds,Craft was only seen after picture was taken; taken while photographing storm clouds.
4/5/18,4/15/78,03:30,Bluff City,TN,Sphere,Unknown,Red Sphere shaped craft sited in the early morning hours in rural East Tennessee.
3/29/18,3/28/18,22:05,Nampa,ID,Formation,2 minutes,3 Lights Transforms To 4 flying In Triangle & Diamond.
3/29/18,3/28/18,20:15,Bethel,NC,Light,10 minutes,Orange rectangular light slowly moving.
3/29/18,3/27/18,06:13,Pocatello,ID,Light,10,Bright steady white light moving south to north. No sound.
3/29/18,3/26/18,19:00,Charlton,MA,Circle,10 seconds,Bright red/orange perfectly round object slowly moving object moved east to west. No trail.
3/29/18,3/26/18,04:55,Chicago,IL,Light,45 minutes,3 bright lights over Chicago.
3/29/18,3/26/18,00:15,Breaux Bridge,LA,Other,10 seconds,Bright flashes and something in the sky that quickly dissolved.
3/29/18,3/25/18,20:30,Lake Geneva,WI,Formation,>1 hour,Vertical contrail and hovering lights.
3/29/18,3/25/18,10:00,El Cajon,CA,Triangle,33 seconds,Metallic triangle object moving fast with no vapor trail.
3/29/18,3/24/18,19:02,Auburn,WA,Unknown,60 seconds,Object moving into wind reflects sunlight.
3/29/18,3/23/18,20:35,Tampa,FL,Light,2 minutes,Unexplained Lights in Night Sky North of Tampa.
3/29/18,2/28/18,00:20,Richland,WA,Light,15,Pattern of lights in the midnight sky.
3/29/18,1/6/18,23:55,Uhland,TX,Light,20 seconds,Red lights.
3/29/18,10/3/16,03:15,Boulder,CO,Triangle,8-12 seconds,Triangular craft spotted as it blotted out stars. Dim red/rust lights on each corner with diffuse blue/purple glow in middle. Silent.
3/29/18,10/24/15,23:15,Glen Burnie,MD,Sphere,3 minutes,The White Orb aircraft pulled off Star Wars like maneuvers with warp speed seeming to teleport from the Ursa Major constellation.
3/29/18,6/18/05,11:00,Ashland,OR,Sphere,30 seconds,Brown sphere cruises over graduation.
3/29/18,5/5/82,00:00,Poulsbo,WA,Disk,10 minutes,Stationary large saucer hovering above Bangor sub. base. 1982 or 1983-SHOCKING! YOU CAN CONTACT ME IF INTERESTED.
3/29/18,7/15/78,12:00,Avoca,IA,Light,2 minutes,Chevron-shaped retinal after-image after looking at the sun with eyes closed.
3/23/18,3/23/18,03:30,Roseville,CA,Changing,1 hour,((HOAX??)) When u awoke it was 4.20am where was the missing time i dont know.
3/23/18,3/19/18,23:12,Newark,OH,Oval,2 minutes,Possible ufo sighting over Licking County.
3/23/18,3/18/18,22:20,Georgetown,TX,Changing,30 seconds,Three completely silent red lights traveling in the sky which had the ability to alter configuration.
3/23/18,3/17/18,21:00,St. George,ME,Sphere,2 hours +,Spherical shape with green and white lights that moved slowly across the same plane from East to West over a couple of hours.
3/23/18,3/17/18,02:05,Venice,FL,Cigar,2 seconds,Blue craft with shield.
3/23/18,3/16/18,12:00,Cedar Park,TX,Sphere,2 minutes,High-speed metallic sphere shooting across Central Texas skies.
3/23/18,3/13/18,22:00,University Place,WA,Light,Ongoing,Bright light erratic movements in the sky.
3/23/18,3/13/18,07:00,Utica,NY,Circle,1 minute,Black Orb Behind Chopper Before Crash Recorded From NBC News.
3/23/18,3/12/18,20:14,North Little Rock,AR,Unknown,40 seconds,Fast moving craft in not satellite.
3/23/18,3/12/18,16:00,Pueblo West,CO,Circle,1 minute,I have been watching documentaries and studying on the subject of U.F.O.
3/23/18,3/12/18,08:00,Grand Junction,CO,Formation,30 minutes,Large Boomerang shaped object.
3/23/18,3/11/18,21:00,Chuluota,FL,Circle,3 minutes,4 orange balls in single line going from east to west. No sound.
3/23/18,3/11/18,18:35,Anchorage,AK,Cylinder,1 minutes,Metallic cylinder with no lights hovering then moved rapidly West and up into clouds.
3/23/18,3/11/18,02:00,Brighton,MI,Unknown,3-5 minutes,I heard a large object hovering closely overhead and then passing with a hiss.
3/23/18,3/10/18,21:00,Centreville,VA,Triangle,<1 minute,Sighting of a semi-triangular formation of lights in the Northern VA sky.
3/23/18,3/10/18,01:00,Ashtabula,OH,Unknown,4 hours,Abduction from a day cab style straight truck.
3/23/18,3/7/18,21:45,Lake City (near),SC,Light,5 seconds,I saw a yellowish orange light out the window. Then another one appeared beside it to the right side.
3/23/18,3/4/18,00:00,Tarboro,NC,Circle,10 minutes,I video taped it.
3/23/18,2/26/18,19:45,Exeter,NH,Diamond,5 minutes,Diamond shaped hovering silent craft.
3/23/18,6/15/16,20:00,Gilbert,AZ,Formation,20 minutes,Orbs in the sky.
3/8/18,3/6/18,02:34,Winchester,VA,Triangle,30 minutes,((HOAX?)) Bunch of red light triangles appeared soon after a high pitch noise w/ the arrival of a blue light ship then all disappeared.
3/8/18,3/4/18,22:30,Edisto Beach,SC,Formation,<10 second,Half circle Formation of 10-20 dim lights moving quickly down coastline of Edisto Beach.
3/8/18,3/3/18,19:20,Nashville,NC,Unknown,20 seconds,Have never seen anything this bright and fast in the sky.
3/8/18,3/2/18,22:15,Colorado Springs,CO,Light,1 hour,Orange lights appear/disappear.
3/8/18,3/2/18,18:00,Colorado Springs,CO,Light,10-15 seconds,Sequence of lights.
3/8/18,2/1/97,20:00,Cromwell,KY,Triangle,5 minutes,Saw large craft flying silently with several lights on it. Some blinking. About the size of a couple school buses.
3/2/18,2/28/18,20:00,Grand Rapids,MI,Oval,Instant,Egg-shaped light shot from clouds to ground.
3/2/18,2/28/18,19:30,Arpin,WI,Fireball,5 seconds,Two syncronized balls of light.
3/2/18,2/27/18,19:00,Chicago,IL,Triangle,1 minute,Triangle shape lights over Chicago.
3/2/18,2/27/18,18:10,Upper Darby,PA,Light,8 minutes,Extremely bright stationary light over Phila. airport vanished.
3/2/18,2/27/18,00:00,Yakima,WA,Fireball,14 nights,The first page of this report was submitted on 02/12/18 but I have been observing the lights for an additional two weeks.
3/2/18,2/26/18,20:15,Easton,PA,Formation,2-5 minutes,Motionless lights in formation.
3/2/18,2/25/18,21:00,Riverside,CA,Light,30 seconds,Light with a trail over Riverside.
3/2/18,2/25/18,18:00,Underwood,IN,Triangle,2 minutes,We were heading south on Hwy 31 when I spotted three bright white lights with almost a greenish tint that appeared triangular in shape.
3/2/18,2/25/18,16:00,Tombstone,AZ,Other,2+,Bat winged shaped ufo.
3/2/18,2/24/18,18:38,Long Beach,CA,Sphere,2 minutes total,Rolling sphere across sky.
3/2/18,2/24/18,12:45,Apple Valley,CA,Cigar,2 seconds,Large Chrome Metallic Missile Shaped UFO Travelling At High Rate Of Speed.
3/2/18,2/23/18,18:45,Wenatchee,WA,Triangle,3-4 minutes,Massive white light triangles floating over Wenatchee Valley from E to W.
3/2/18,2/23/18,02:45,Portlamd,OR,Disk,1 hour+,Pacific northwest stars.
3/2/18,2/22/18,22:00,Lebanon,CT,Light,"22:00 to 23:30, still goi",Bright green light covering Northeast horizon of Lebanon CT.
3/2/18,2/18/18,18:45,Chesapeake,OH,Diamond,20 minutes,Two diamond shaped objects remained stationary above the highway.
3/2/18,1/28/18,20:55,Olathe,KS,Light,3 minutes,Bright Hovering strange orb spotted 01/28/2018.
3/2/18,1/23/18,02:00,Eugene,OR,Flash,10 minutes,It looked like combat at near satellite altitude.
3/2/18,12/9/17,20:40,Lumberton,TX,Light,1-2 hours,Red lights across the sky.
3/2/18,11/23/17,18:44,Quakertown,PA,Sphere,15 minutes,Yellowish orbs in a space shuttle shape.
3/2/18,3/25/17,18:00,Gig Harbor,WA,Other,5 minutes,Maybe I witnessed my friend's soul being taken away.
3/2/18,4/10/15,07:30,East Arlington,VT,Diamond,1 minute,Enormous metallic object.
2/22/18,2/22/18,06:00,El Cerrito,CA,Unknown,8 minutes,((HOAX??)) NASA snuggles alien into California.
2/22/18,2/21/18,14:10,Remington,VA,Cylinder,5 seconds,Silver metallic object observed on low level flight.
2/22/18,2/21/18,03:45,Big Horn,WY,Flash,5 minutes,Big Horn flash along mountains.
2/22/18,2/20/18,08:00,Calabash,NC,Light,10 minutes,A short story of how I saw a UFO.
2/22/18,2/18/18,19:45,Savage,MN,Flash,30-45 seconds,4 flashes of extremely bright white light. Lit up entire eastern horizon.
2/22/18,2/17/18,21:30,Jacksonville,FL,Fireball,5 minutes,Triangular formation of 5 extremely bright balls of light hovering in place in the sky.
2/22/18,2/17/18,21:30,New Hope,MN,Flash,30 seconds,Saw multiple flashes of light a seconds apart then noticed a star like object disappear from sight instantly.
2/22/18,2/16/18,01:15,Cheyenne,WY,Light,2 hours,Stationary lights that looked like a sideways no. 8.
2/22/18,1/28/18,20:49,Mile 35,AK,Light,6 minutes,Highway 1 Mile 36 nine lights observed.
2/22/18,1/24/18,18:30,Oak Hills,CA,Circle,20 seconds,3 White Circle Lights Seen Low in the sky in High Desert of Southern CA.
2/22/18,12/10/17,21:00,McKinney,TX,Light,3 hours,Myself and 2 roommates winessed a group of UFO's who appeared to be watching us.
2/22/18,1/20/17,20:50,Littleton,CO,Light,00:03,Several glowing objects flying side-by-side at low altitude making no noise.
2/16/18,1/7/20,22:00,Philadelphia (northeast),PA,Other,90 minutes,Small fairy like movements in a shape of far away star yet so close. No noise.
2/16/18,2/15/18,23:00,Albuquerque,NM,Flash,3 seconds,Bright blue/green circle flash flying fast horizonatally in sky and went away in 3 seconds.
2/16/18,2/13/18,23:42,Lehigh Acres,FL,Fireball,4 seconds,Was traveling `NW on FL state highway 82 when a green streak of a flash appeared from the sky and moved like an arch towards the north.
2/16/18,2/13/18,22:48,Chino Hills/Corona,CA,Flash,2 seconds,Greenish/yellow flashes that made it daytime.
2/16/18,2/13/18,22:00,Claremont,CA,Light,20 minutes,Neither my wife or I ever saw the bright light with out naked eyes; it was only in the photo that the bright source light appeared.
2/16/18,2/13/18,20:39,McPherson,KS,Triangle,3 minutes,4 bright lights at perfect sequence two different times in 2 different locations. It was dark.
2/16/18,2/13/18,08:20,Kendall,FL,Disk,10 seconds,UFO over Winston Park in Kendall.
2/16/18,2/13/18,05:01,West Windsor,NJ,Rectangle,30 seconds,Bright lighted rectangular shaped object spotted.
2/16/18,2/12/18,22:00,Warminster,PA,Diamond,6 minutes,Dull yellow light moving slowly from west to south in the sky meeting a blue light.they both then shot up out of view.
2/16/18,2/12/18,21:00,Pico Rivera,CA,Circle,3 minutes,Yellowish orange circle with a cube inside.
2/16/18,2/10/18,18:30,St. Cloud,FL,Teardrop,~2-3 minutes,I was fishing on East Lake Toho around 6:30 this afternoon and I saw what looked like a big hot air balloon coming from the S.
2/16/18,2/9/18,00:00,Fredon,NJ,Triangle,1 hour,Resting in bed before falling asleep. Saw strange very bright light in tree line. Kept watching. It the ascended straight up seeming.
2/16/18,2/8/18,18:35,Eastvale,CA,Sphere,3-4 minutes,Strange Helicopter & 5-6 UFOs.
2/16/18,2/8/18,18:30,Bolton,MA,Triangle,1 minute,Black Triangle spotted above highway 495. Nearly identical to the Belgian UFO photo from the 90's.
2/16/18,2/8/18,18:30,Kelso,WA,Unknown,10 minutes,Red light slows down and strived white before it instantly began traveling back in the direction it came from.
2/16/18,2/7/18,00:45,San Jose,CA,Light,60 minutes,Strange Light in sky.
2/16/18,2/6/18,19:21,Santa Fe,NM,Light,5 minutes,Light moving slowly south of Santa Fe with strange haze around it which expanded.
2/16/18,2/6/18,19:00,Clayton,NM,Light,20 minutes,Flashing foggy light then saw like a trail fog of a triangle shape glowing bright in the night sky then the light was gone.
2/16/18,2/6/18,16:31,San Diego,CA,Fireball,30 seconds,Literally seen a floating cloud with a flying disc glowing brighter and brighter leaving a trail throughout the sky.
2/16/18,2/6/18,16:30,Turner,ME,Oval,1:00 minute,Oval shaped object with bright yellow lights.
2/16/18,2/5/18,18:40,Yachats,OR,Changing,25 minutes,Looking to eastern Ridge up Yachats River canyon. Viewed craft for approx 25 minutes before it faded out.
2/16/18,2/5/18,06:56,Wichita,KS,Cigar,6 seconds,Green cigar shaped UFO across Wichita sky.
2/16/18,2/4/18,19:50,Chandler,AZ,Flash,4 minutes,Flashing multicolored object spotted above Chandler AZ apparently traveling outward into space in the high southern skies.
2/16/18,2/3/18,19:30,Ogden,UT,Formation,8 minutes,Bright orange objects above Salt Lake.
2/16/18,2/2/18,16:45,Pawling,NY,Oval,3 seconds,Fast moving oval object moving across the dusk sky.
2/16/18,2/2/18,11:30,Corydon,KY,Diamond,12:07,Diamond shaped orbs with two additional.
2/16/18,2/2/18,00:00,San Jose,CA,Unknown,20 minutes,About midnight I saw a colorful bright object zig-zag slowly up and down then change direction.
2/16/18,2/1/18,18:40,San Diego,CA,Fireball,1 minute,2 Strange bright zig zagging lights in San Diego sky on 02/01/18 at 1840 hours.
2/16/18,1/31/18,20:15,Wake Forest,NC,Light,3 minutes,Saw 3 blinking red lights flying in a row across the sky over highway 98 Wake Forest.
2/16/18,1/31/18,18:00,Aliso Viejo,CA,Sphere,5 minutes,((HOAX??)) Sphere ufo with white light beam abduction attempt.
2/16/18,1/29/18,20:20,Thornville,OH,Light,3 seconds,Neon green light that grew very large.
2/16/18,1/29/18,19:00,Queen Creek,AZ,Other,4 seconds,I couldn't tell if it was one object or several; but it's one of the most interesting things I've seen in the night sky.
